,time,open,high,low,close,volume,ticker
169,9/7/2016,7910,8189,7910,8189,11350,TV2
170,9/8/2016,8210,8260,8189,8189,6460,TV2
171,9/9/2016,8189,8189,7980,8189,2725,TV2
172,9/12/2016,8189,8189,8020,8050,4800,TV2
173,9/13/2016,8050,8220,8050,8119,7760,TV2
174,9/14/2016,8119,8119,8109,8109,1400,TV2
175,9/15/2016,8150,8189,8109,8109,5725,TV2
176,9/16/2016,8140,8140,8090,8109,7800,TV2
177,9/19/2016,8109,8260,8109,8200,25507,TV2
178,9/20/2016,8189,8290,8119,8290,24925,TV2
179,9/21/2016,8230,8320,8230,8260,915,TV2
180,9/22/2016,8310,8580,8310,8580,3600,TV2
181,9/23/2016,8380,8580,8370,8560,6302,TV2
182,9/26/2016,8550,8550,8400,8530,5450,TV2
183,9/27/2016,8410,8530,8400,8530,4965,TV2
184,9/28/2016,8520,8740,8520,8720,4650,TV2
185,9/29/2016,8600,8700,8480,8700,2097,TV2
186,9/30/2016,8570,8700,8540,8600,6503,TV2
187,10/3/2016,8670,8720,8600,8700,8465,TV2
188,10/4/2016,8690,8740,8680,8700,2425,TV2
189,10/5/2016,8740,8740,8620,8720,3715,TV2
190,10/6/2016,8580,8670,8580,8670,1800,TV2
191,10/7/2016,8580,8650,8480,8650,7722,TV2
192,10/10/2016,8600,8600,8520,8520,6450,TV2
193,10/11/2016,8430,8600,8360,8500,10730,TV2
194,10/12/2016,8500,8500,8430,8450,7500,TV2
195,10/13/2016,8560,8600,8530,8600,8400,TV2
196,10/14/2016,8670,9020,8670,8820,14975,TV2
197,10/17/2016,8820,9020,8820,9020,16705,TV2
198,10/18/2016,9020,9160,8990,9160,10685,TV2
199,10/19/2016,9290,9440,9290,9420,18000,TV2
200,10/20/2016,9420,9750,9290,9600,24600,TV2
201,10/21/2016,9600,9690,9600,9600,7700,TV2
202,10/24/2016,9560,9560,9450,9460,12550,TV2
203,10/25/2016,9370,9460,9160,9290,28310,TV2
204,10/26/2016,9290,9290,8880,8880,10350,TV2
205,10/27/2016,8870,9370,8870,9370,13580,TV2
206,10/28/2016,9200,9460,9200,9290,6398,TV2
207,10/31/2016,10230,10230,10230,10230,45012,TV2
208,11/1/2016,11240,11240,10620,10710,44550,TV2
209,11/2/2016,10760,11310,10760,11020,25865,TV2
210,11/3/2016,11030,11450,11030,11440,13142,TV2
211,11/4/2016,11380,11510,11100,11510,19838,TV2
212,11/7/2016,11450,12420,11450,12210,20615,TV2
213,11/8/2016,12250,12660,12210,12660,18210,TV2
