,time,open,high,low,close,volume,ticker
281,2/20/2017,38090,39780,38090,39550,111446,VCS
282,2/21/2017,39810,39810,39290,39550,61016,VCS
283,2/22/2017,39550,39760,39290,39650,27262,VCS
284,2/23/2017,39650,39680,38670,39290,52191,VCS
285,2/24/2017,39520,40490,39520,40320,77321,VCS
286,2/27/2017,40340,40610,39810,40320,29050,VCS
287,2/28/2017,40340,40610,40100,40610,59549,VCS
288,3/1/2017,40640,42480,40610,41680,120286,VCS
289,3/2/2017,42480,42480,41840,42210,51838,VCS
290,3/3/2017,42230,42600,41280,41540,107874,VCS
291,3/6/2017,41150,41410,40080,40080,115470,VCS
292,3/7/2017,39810,40860,39420,40450,110555,VCS
293,3/8/2017,40030,41380,39970,40130,34040,VCS
294,3/9/2017,40210,40210,39940,39970,28593,VCS
295,3/10/2017,39970,40880,39970,40730,66425,VCS
296,3/13/2017,40750,40750,40400,40490,21169,VCS
297,3/14/2017,40450,41150,40210,40990,36564,VCS
298,3/15/2017,41150,41840,41150,41680,92640,VCS
299,3/16/2017,41540,42180,41410,41890,22624,VCS
300,3/17/2017,42210,42210,41410,41410,29810,VCS
301,3/20/2017,41410,42330,41410,42210,159346,VCS
302,3/21/2017,41970,42070,41680,41890,48543,VCS
303,3/22/2017,41680,42180,41410,41520,55771,VCS
304,3/23/2017,41460,41810,41250,41520,63605,VCS
305,3/24/2017,41570,43390,41570,43120,104595,VCS
306,3/27/2017,43470,44210,43110,43500,75160,VCS
307,3/28/2017,43270,43790,42740,43120,44792,VCS
308,3/29/2017,43120,43790,43000,43790,33916,VCS
309,3/30/2017,43660,44520,43530,44390,83649,VCS
310,3/31/2017,44330,45380,44330,44860,35653,VCS
311,4/3/2017,44590,45100,44070,44070,51756,VCS
312,4/4/2017,44070,44210,43390,44040,48680,VCS
313,4/5/2017,43820,44330,43530,44230,18609,VCS
314,4/7/2017,44330,44590,42160,42970,324571,VCS
315,4/10/2017,43060,43110,41680,42500,55781,VCS
316,4/11/2017,42520,43240,42480,42970,25069,VCS
317,4/12/2017,42520,42550,41720,41720,104920,VCS
318,4/13/2017,41720,41940,40700,41680,102387,VCS
319,4/14/2017,41680,41680,40610,40880,84264,VCS
320,4/17/2017,40880,41150,39550,39550,72969,VCS
321,4/18/2017,39810,39920,38630,39650,75092,VCS
322,4/19/2017,39780,40080,39550,40050,69932,VCS
323,4/20/2017,40080,40080,39680,39840,34747,VCS
324,4/21/2017,39580,39840,39290,39290,64463,VCS
325,4/24/2017,39290,39550,38570,39150,40501,VCS
326,4/25/2017,39390,39420,38760,39290,34463,VCS
327,4/26/2017,39520,40080,39470,39780,53577,VCS
328,4/27/2017,39780,41540,39780,41150,78902,VCS
329,4/28/2017,41150,41600,41150,41280,63070,VCS
330,5/3/2017,41360,41410,40490,40640,29030,VCS
331,5/4/2017,40340,41750,40340,41650,93820,VCS
332,5/5/2017,41750,41810,41280,41410,32403,VCS
333,5/8/2017,41410,41520,41020,41520,103093,VCS
334,5/9/2017,41280,42480,40780,42480,52940,VCS
