,time,open,high,low,close,volume,ticker
141,7/28/2016,30890,31789,30590,31490,528660,VIC
142,7/29/2016,31490,31490,30590,30590,359260,VIC
143,8/1/2016,30890,31190,30290,30890,460650,VIC
144,8/2/2016,30290,31190,30290,30590,1349020,VIC
145,8/3/2016,29990,30290,29390,29570,1214100,VIC
146,8/4/2016,29690,29750,28490,28490,732590,VIC
147,8/5/2016,27891,28371,26691,26811,1844020,VIC
148,8/8/2016,26811,27291,24952,26811,3019390,VIC
149,8/9/2016,26811,27471,26691,27291,827360,VIC
150,8/10/2016,27411,29150,27411,29150,2852080,VIC
151,8/11/2016,29150,29510,28910,29390,1964870,VIC
152,8/12/2016,29690,29690,29150,29390,1226560,VIC
153,8/15/2016,29390,29390,29090,29390,543500,VIC
154,8/16/2016,29390,29390,28490,28730,1691880,VIC
155,8/17/2016,28730,29210,28191,28730,1763870,VIC
156,8/18/2016,29330,29330,28610,28730,432750,VIC
157,8/19/2016,29030,29030,28311,28610,1158000,VIC
158,8/22/2016,28790,28790,28011,28131,1594810,VIC
159,8/23/2016,28011,29090,27831,29090,1687820,VIC
160,8/24/2016,29090,29270,28970,29090,478690,VIC
161,8/25/2016,29090,29090,28670,28970,644830,VIC
162,8/26/2016,28790,28970,28730,28790,240700,VIC
163,8/29/2016,28790,29210,28790,28790,858310,VIC
164,8/30/2016,28790,29030,28490,28850,233880,VIC
165,8/31/2016,28790,29090,28730,28850,482190,VIC
166,9/1/2016,28910,28970,28550,28790,349770,VIC
167,9/5/2016,28850,28850,28550,28730,394080,VIC
168,9/6/2016,28970,29030,28730,28730,598070,VIC
169,9/7/2016,28850,28850,28430,28490,515100,VIC
170,9/8/2016,28790,28790,28550,28670,334150,VIC
171,9/9/2016,29090,29330,28910,29270,918320,VIC
172,9/12/2016,29990,29990,29330,29870,728040,VIC
173,9/13/2016,29690,29930,29390,29450,393290,VIC
174,9/14/2016,29690,29690,28970,28970,801730,VIC
175,9/15/2016,29389,30418,29389,30271,824280,VIC
176,9/16/2016,29903,31593,29903,31593,2866190,VIC
177,9/19/2016,31593,31593,30859,31079,447860,VIC
178,9/20/2016,30638,31593,30455,31299,779080,VIC
179,9/21/2016,31593,32255,31299,32108,739790,VIC
180,9/22/2016,32108,32622,32108,32328,1031190,VIC
181,9/23/2016,32402,32585,32328,32585,464830,VIC
182,9/26/2016,32585,33063,32108,32842,420940,VIC
183,9/27/2016,32916,33761,32842,33761,362780,VIC
184,9/28/2016,33393,33430,32328,32806,1071170,VIC
185,9/29/2016,32806,33026,32769,33026,218130,VIC
186,9/30/2016,32695,32916,31226,32695,170270,VIC
187,10/3/2016,32695,32695,31593,31593,1050750,VIC
188,10/4/2016,31593,32328,31446,32328,446930,VIC
189,10/5/2016,32549,32695,32108,32181,254440,VIC
190,10/6/2016,32181,32181,31299,31373,797640,VIC
191,10/7/2016,31593,31887,31153,31446,250280,VIC
192,10/10/2016,31740,31740,30859,30932,286190,VIC
193,10/11/2016,31006,31226,30638,30932,307500,VIC
194,10/12/2016,30932,31446,30932,31006,164250,VIC
195,10/13/2016,31226,31667,30785,31593,1097150,VIC
196,10/14/2016,31483,31887,31153,31593,628940,VIC
197,10/17/2016,31593,31667,31373,31593,542930,VIC
198,10/18/2016,31593,31593,31226,31520,320680,VIC
199,10/19/2016,31483,32181,31373,32181,654870,VIC
200,10/20/2016,32034,32034,31593,31814,331270,VIC
201,10/21/2016,31814,31814,31373,31593,751380,VIC
202,10/24/2016,31593,31593,31226,31593,587640,VIC
203,10/25/2016,31153,31483,31079,31373,555710,VIC
204,10/26/2016,31153,31446,30859,31189,434490,VIC
205,10/27/2016,31153,31520,30859,31446,1053560,VIC
206,10/28/2016,31446,31740,31299,31483,711780,VIC
207,10/31/2016,31226,31777,31079,31226,980500,VIC
208,11/1/2016,31226,31483,31226,31410,207880,VIC
209,11/2/2016,31446,31740,31079,31079,481870,VIC
210,11/3/2016,30932,31446,30748,31153,488460,VIC
211,11/4/2016,30859,31373,30859,31153,166620,VIC
212,11/7/2016,31153,31483,31079,31410,195260,VIC
213,11/8/2016,31373,31520,31299,31446,351360,VIC
214,11/9/2016,31520,31520,30859,31226,846210,VIC
215,11/10/2016,31446,31593,31299,31446,254060,VIC
216,11/11/2016,31446,32328,31116,32328,1006070,VIC
217,11/14/2016,32108,32916,31520,31520,1412440,VIC
218,11/15/2016,31593,31961,31263,31410,404110,VIC
219,11/16/2016,31410,31814,31299,31373,465120,VIC
220,11/17/2016,31299,31446,30895,31373,993910,VIC
221,11/18/2016,31593,31593,31079,31299,376190,VIC
222,11/21/2016,31226,31299,31006,31299,326180,VIC
223,11/22/2016,31153,31373,31153,31299,261260,VIC
224,11/23/2016,31299,31446,31263,31373,286930,VIC
225,11/24/2016,31373,31373,30895,31226,619360,VIC
226,11/25/2016,31079,31226,30491,31226,1651400,VIC
227,11/28/2016,30712,31226,30197,31226,1107530,VIC
228,11/29/2016,31226,31226,30491,30491,986930,VIC
229,11/30/2016,30161,30859,29683,30859,1461410,VIC
230,12/1/2016,30932,31006,30491,30859,701120,VIC
231,12/2/2016,30491,31006,30491,30859,627590,VIC
232,12/5/2016,30859,30969,30418,30822,672940,VIC
233,12/6/2016,30785,30785,30087,30638,563020,VIC
234,12/7/2016,30638,30932,30014,30859,981090,VIC
235,12/8/2016,30859,30859,30491,30859,713700,VIC
236,12/9/2016,30859,30859,30271,30859,705920,VIC
