,time,open,high,low,close,volume,ticker
43,3/9/2016,3840,3910,3770,3770,2672170,HPG
44,3/10/2016,3800,3800,3760,3790,1245540,HPG
45,3/11/2016,3800,3850,3770,3810,2144310,HPG
46,3/14/2016,3850,4000,3840,3970,3870560,HPG
47,3/15/2016,4000,4040,3930,3970,2696450,HPG
48,3/16/2016,4000,4000,3940,3960,1634300,HPG
49,3/17/2016,4000,4019,3960,3970,2100490,HPG
50,3/18/2016,3980,3980,3930,3930,2584200,HPG
51,3/21/2016,3960,4010,3940,3940,1512420,HPG
52,3/22/2016,3960,3960,3910,3910,1602960,HPG
53,3/23/2016,3880,3930,3850,3880,1576220,HPG
54,3/24/2016,3870,3920,3810,3810,1758820,HPG
55,3/25/2016,3810,3870,3800,3840,1704310,HPG
56,3/28/2016,3850,3960,3850,3960,1174990,HPG
57,3/29/2016,3970,4019,3940,3940,2044410,HPG
58,3/30/2016,3930,3960,3910,3910,1579390,HPG
59,3/31/2016,3910,4000,3890,3910,2460570,HPG
60,4/1/2016,3910,3920,3810,3840,1523320,HPG
61,4/4/2016,3840,3910,3830,3870,986480,HPG
62,4/5/2016,3870,3890,3850,3880,536800,HPG
63,4/6/2016,3880,4000,3880,4000,1954970,HPG
64,4/7/2016,4019,4059,3980,3980,2701300,HPG
65,4/8/2016,3980,4120,3970,4080,7079970,HPG
66,4/11/2016,4120,4200,4120,4170,5057970,HPG
67,4/12/2016,4170,4210,4160,4200,2850420,HPG
68,4/13/2016,4200,4200,4090,4120,3106110,HPG
69,4/14/2016,4140,4210,4120,4160,2142460,HPG
70,4/15/2016,4180,4220,4140,4140,2734540,HPG
71,4/19/2016,4160,4160,4090,4090,3047720,HPG
72,4/20/2016,4120,4170,4080,4130,2813360,HPG
73,4/21/2016,4160,4240,4160,4170,3670790,HPG
74,4/22/2016,4180,4340,4170,4330,4327260,HPG
75,4/25/2016,4370,4430,4360,4370,3046090,HPG
76,4/26/2016,4340,4420,4300,4370,3019430,HPG
77,4/27/2016,4370,4370,4290,4330,2321780,HPG
78,4/28/2016,4320,4340,4260,4300,1669040,HPG
79,4/29/2016,4290,4430,4290,4430,3455190,HPG
80,5/4/2016,4490,4690,4470,4630,6404100,HPG
81,5/5/2016,4650,4870,4570,4630,7908200,HPG
82,5/6/2016,4580,4620,4490,4500,4098640,HPG
83,5/9/2016,4550,4590,4490,4490,3455700,HPG
84,5/10/2016,4430,4500,4410,4430,4939730,HPG
85,5/11/2016,4500,4570,4490,4570,2497620,HPG
86,5/12/2016,4590,4590,4500,4500,1742800,HPG
87,5/13/2016,4470,4490,4380,4410,3860220,HPG
88,5/16/2016,4390,4410,4360,4390,2259110,HPG
89,5/17/2016,4410,4470,4410,4450,1339920,HPG
90,5/18/2016,4460,4460,4380,4380,1773380,HPG
91,5/19/2016,4380,4450,4370,4390,1726020,HPG
92,5/20/2016,4390,4410,4370,4390,1426750,HPG
93,5/23/2016,4390,4490,4380,4460,1149830,HPG
94,5/24/2016,4450,4510,4430,4460,1526440,HPG
95,5/25/2016,4470,4530,4450,4460,1842560,HPG
96,5/26/2016,4450,4470,4390,4390,1851110,HPG
97,5/27/2016,4380,4430,4370,4410,1594940,HPG
98,5/30/2016,4420,4500,4420,4470,3173180,HPG
99,5/31/2016,4500,4530,4460,4470,3495250,HPG
100,6/1/2016,4470,4620,4450,4550,5684250,HPG
101,6/2/2016,4550,4670,4530,4660,5218950,HPG
102,6/3/2016,4710,4750,4670,4710,6462490,HPG
103,6/6/2016,4740,4860,4670,4690,7411920,HPG
104,6/7/2016,4700,4810,4700,4810,3047640,HPG
105,6/8/2016,4860,4950,4830,4880,3724890,HPG
106,6/9/2016,4900,4920,4830,4860,2965630,HPG
107,6/10/2016,4870,4960,4860,4900,2439340,HPG
108,6/13/2016,4880,4880,4810,4830,2928110,HPG
109,6/14/2016,4820,5020,4790,5020,3443200,HPG
110,6/15/2016,5020,5120,4980,5030,2129160,HPG
111,6/16/2016,5030,5120,5030,5040,2814140,HPG
112,6/17/2016,5020,5070,4950,4950,5659440,HPG
113,6/20/2016,5030,5080,4990,5080,1648120,HPG
114,6/21/2016,5140,5260,5140,5190,3610830,HPG
115,6/22/2016,5190,5280,5160,5240,2285990,HPG
116,6/23/2016,5230,5330,5230,5310,4020040,HPG
117,6/24/2016,5280,5300,4940,5140,12178690,HPG
118,6/27/2016,5070,5160,4990,5160,3206680,HPG
119,6/28/2016,5110,5200,5100,5120,1830580,HPG
120,6/29/2016,5140,5260,5120,5200,4457030,HPG
121,6/30/2016,5270,5330,5230,5240,3438530,HPG
122,7/1/2016,5270,5350,5260,5270,5658560,HPG
123,7/4/2016,5300,5320,5260,5280,4158970,HPG
124,7/5/2016,5330,5400,5310,5320,4927570,HPG
125,7/6/2016,5310,5430,5270,5430,4957280,HPG
126,7/7/2016,5530,5690,5490,5670,3680720,HPG
127,7/8/2016,5690,5720,5550,5650,5754320,HPG
128,7/11/2016,5650,5680,5360,5360,5163140,HPG
129,7/12/2016,5400,5480,5320,5440,5547040,HPG
130,7/13/2016,5490,5560,5490,5510,3746150,HPG
131,7/14/2016,5520,5530,5320,5320,5141750,HPG
132,7/15/2016,5310,5390,5200,5370,3726150,HPG
133,7/18/2016,5370,5670,5360,5600,5985260,HPG
134,7/19/2016,5690,5690,5430,5560,4442630,HPG
135,7/20/2016,5560,5590,5440,5440,2728420,HPG
136,7/21/2016,5450,5530,5430,5450,2884960,HPG
137,7/22/2016,5430,5430,5160,5320,5190610,HPG
138,7/25/2016,5370,5470,5310,5410,3766690,HPG
139,7/26/2016,5410,5600,5390,5600,4989480,HPG
140,7/27/2016,5710,5750,5610,5720,7309600,HPG
141,7/28/2016,5730,5930,5730,5900,5902350,HPG
142,7/29/2016,5900,5930,5820,5890,6189170,HPG
143,8/1/2016,5900,5900,5760,5840,4652710,HPG
144,8/2/2016,5770,5800,5650,5650,6370060,HPG
145,8/3/2016,5640,5720,5610,5720,3050500,HPG
146,8/4/2016,5770,5780,5640,5640,3081510,HPG
147,8/5/2016,5630,5710,5590,5710,4794470,HPG
148,8/8/2016,5720,5760,5650,5670,1978940,HPG
149,8/9/2016,5670,5730,5650,5730,2351520,HPG
150,8/10/2016,5760,6090,5760,6000,5703740,HPG
151,8/11/2016,6010,6120,6000,6090,3931110,HPG
152,8/12/2016,6220,6250,6050,6060,4563390,HPG
153,8/15/2016,6050,6130,6040,6130,4573000,HPG
154,8/16/2016,6180,6300,6160,6220,3597400,HPG
155,8/17/2016,6240,6490,6240,6430,4700970,HPG
156,8/18/2016,6510,6580,6430,6460,4116040,HPG
157,8/19/2016,6470,6510,6380,6380,3656710,HPG
158,8/22/2016,6380,6450,6350,6420,2748960,HPG
159,8/23/2016,6410,6530,6410,6530,3521490,HPG
160,8/24/2016,6580,6690,6470,6490,5811280,HPG
161,8/25/2016,6680,6750,6630,6750,5867250,HPG
162,8/26/2016,6750,6770,6680,6690,2303950,HPG
163,8/29/2016,6680,6710,6520,6520,4916380,HPG
164,8/30/2016,6470,6600,6420,6580,3069560,HPG
165,8/31/2016,6640,6740,6630,6720,3023220,HPG
166,9/1/2016,6720,6720,6630,6660,2283700,HPG
167,9/5/2016,6690,6710,6580,6600,3626000,HPG
168,9/6/2016,6630,6710,6610,6640,3353490,HPG
169,9/7/2016,6640,6910,6580,6910,4529030,HPG
170,9/8/2016,6910,7100,6850,7050,5541710,HPG
171,9/9/2016,7050,7070,6930,6960,2978500,HPG
172,9/12/2016,6890,6890,6750,6750,3209760,HPG
173,9/13/2016,6750,6930,6750,6860,3410530,HPG
174,9/14/2016,6810,6900,6810,6850,1433230,HPG
175,9/15/2016,6820,6990,6820,6940,3018930,HPG
176,9/16/2016,6940,7020,6920,6990,9026300,HPG
177,9/19/2016,7080,7220,7050,7160,4311630,HPG
178,9/20/2016,7110,7180,7060,7140,3028200,HPG
179,9/21/2016,7120,7260,7070,7160,2996420,HPG
180,9/22/2016,7240,7330,7180,7260,4309820,HPG
181,9/23/2016,7260,7290,7210,7210,3065270,HPG
182,9/26/2016,7180,7260,7090,7220,2874560,HPG
183,9/27/2016,7210,7280,7190,7260,3471140,HPG
184,9/28/2016,7300,7380,7260,7330,3327970,HPG
185,9/29/2016,7330,7380,7260,7290,3445480,HPG
186,9/30/2016,7230,7300,7160,7180,7055060,HPG
187,10/3/2016,7180,7220,6990,6990,6696480,HPG
188,10/4/2016,6940,7040,6770,6900,12594180,HPG
189,10/5/2016,6910,6940,6840,6850,4993350,HPG
190,10/6/2016,6830,6860,6680,6740,5642520,HPG
191,10/7/2016,6740,6800,6360,6460,12092340,HPG
192,10/10/2016,6440,6460,6160,6160,5932030,HPG
193,10/11/2016,6200,6580,6170,6580,8816090,HPG
194,10/12/2016,6630,6690,6380,6410,6287140,HPG
195,10/13/2016,6310,6530,6240,6490,4735200,HPG
196,10/14/2016,6440,6550,6350,6350,4372760,HPG
197,10/17/2016,6310,6410,6250,6250,2726800,HPG
198,10/18/2016,6220,6400,6220,6390,3936870,HPG
199,10/19/2016,6440,6580,6400,6480,3624200,HPG
200,10/20/2016,6520,6530,6420,6460,1596170,HPG
201,10/21/2016,6460,6500,6420,6440,2218550,HPG
202,10/24/2016,6440,6470,6310,6310,2876450,HPG
203,10/25/2016,6310,6330,6160,6220,3373480,HPG
204,10/26/2016,6220,6270,6130,6210,2550830,HPG
205,10/27/2016,6240,6240,6160,6210,1633800,HPG
206,10/28/2016,6210,6460,6210,6410,3415950,HPG
207,10/31/2016,6460,6460,6310,6400,2216260,HPG
208,11/1/2016,6360,6460,6350,6350,1519710,HPG
209,11/2/2016,6350,6350,6200,6200,2809280,HPG
210,11/3/2016,6200,6200,6100,6170,3416740,HPG
211,11/4/2016,6200,6250,6190,6220,1521270,HPG
212,11/7/2016,6270,6470,6240,6460,4122990,HPG
213,11/8/2016,6490,6570,6470,6520,4669020,HPG
214,11/9/2016,6520,6520,6200,6430,9411610,HPG
215,11/10/2016,6570,6570,6510,6520,3802720,HPG
216,11/11/2016,6470,6500,6410,6430,3408550,HPG
217,11/14/2016,6410,6500,6400,6470,3990070,HPG
218,11/15/2016,6470,6640,6470,6600,4588760,HPG
219,11/16/2016,6600,6700,6580,6610,4225640,HPG
220,11/17/2016,6600,6670,6550,6570,3054490,HPG
221,11/18/2016,6550,6600,6470,6490,3101710,HPG
222,11/21/2016,6500,6600,6460,6600,3303700,HPG
223,11/22/2016,6660,6670,6570,6580,3014150,HPG
224,11/23/2016,6580,6640,6530,6540,2206150,HPG
225,11/24/2016,6570,6640,6530,6550,2522970,HPG
226,11/25/2016,6600,6630,6530,6560,3239970,HPG
227,11/28/2016,6550,6560,6360,6390,3054300,HPG
228,11/29/2016,6410,6420,6310,6340,2916960,HPG
229,11/30/2016,6320,6680,6310,6610,6140310,HPG
230,12/1/2016,6640,6680,6560,6560,4391230,HPG
231,12/2/2016,6580,6650,6570,6630,4769370,HPG
232,12/5/2016,6640,6760,6630,6660,6102780,HPG
233,12/6/2016,6680,6690,6380,6420,4956320,HPG
234,12/7/2016,6420,6500,6410,6420,2987910,HPG
235,12/8/2016,6430,6500,6420,6420,1912140,HPG
236,12/9/2016,6420,6490,6410,6420,2565360,HPG
237,12/12/2016,6420,6420,6360,6390,2412750,HPG
238,12/13/2016,6390,6420,6330,6370,2687280,HPG
239,12/14/2016,6370,6570,6370,6540,2633270,HPG
240,12/15/2016,6530,6550,6460,6490,1830580,HPG
241,12/16/2016,6470,6610,6470,6570,3688380,HPG
242,12/19/2016,6580,6620,6490,6520,2430260,HPG
243,12/20/2016,6520,6560,6480,6490,1312730,HPG
244,12/21/2016,6520,6620,6500,6580,2405340,HPG
245,12/22/2016,6610,6780,6600,6680,6126040,HPG
246,12/23/2016,6680,6780,6610,6750,4268440,HPG
247,12/26/2016,6820,6890,6800,6880,3826190,HPG
248,12/27/2016,6880,6890,6780,6780,3831250,HPG
249,12/28/2016,6780,6870,6780,6850,3467160,HPG
250,12/29/2016,6830,6860,6780,6780,2021280,HPG
251,12/30/2016,6780,6820,6780,6780,1969290,HPG
252,1/3/2017,6800,6930,6780,6910,3044660,HPG
253,1/4/2017,6960,6990,6890,6910,2346300,HPG
254,1/5/2017,6920,6960,6910,6930,3018500,HPG
255,1/6/2017,6940,6980,6780,6820,4204960,HPG
256,1/9/2017,6830,6850,6750,6780,2617980,HPG
257,1/10/2017,6780,6930,6780,6890,2985620,HPG
258,1/11/2017,6890,6910,6830,6910,1669830,HPG
259,1/12/2017,6940,6940,6860,6860,1816920,HPG
260,1/13/2017,6830,6860,6780,6780,2579390,HPG
261,1/16/2017,6780,6800,6600,6600,4140650,HPG
262,1/17/2017,6600,6670,6560,6600,2562530,HPG
263,1/18/2017,6600,6640,6530,6530,2807280,HPG
264,1/19/2017,6490,6570,6480,6510,1908870,HPG
265,1/20/2017,6520,6650,6520,6630,1186610,HPG
266,1/23/2017,6610,6680,6600,6600,1195100,HPG
267,1/24/2017,6630,6630,6590,6600,1167800,HPG
268,1/25/2017,6600,6680,6600,6640,907340,HPG
269,2/2/2017,6680,6710,6630,6710,1714550,HPG
270,2/3/2017,6930,6990,6780,6780,5400770,HPG
271,2/6/2017,6830,6930,6780,6930,4596640,HPG
